,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-12-30,BWPT.JK,0.02775871259344755,0.5549814217515758,0.32603618074107943,0.03207620322588628,0.07183677774334088,0.8323203994120211,0.002577479832402454,5.028250137272142,1.4180078053438292,0.015571183080757535,0.2704954647377301,0.21100797800871368
1,2022-09-29,BWPT.JK,0.15564011138975425,0.6073996448729534,0.3707878351515509,0.05164825688655714,0.03076506829575883,0.8324020280491035,0.014411964784871582,5.0406100448807,1.0671385320350217,0.08727164520652185,0.23483333080201874,0.14038253821763885
2,2022-06-29,BWPT.JK,0.01868765544480543,0.6401681895915794,0.4073498223708044,0.04897863612937158,0.05211641558985673,0.8466136361612349,0.0024275367218631184,5.612899257862151,1.06659324088584,0.01609414080118086,0.1455642606762571,0.08911026218198484
3,2022-03-30,BWPT.JK,-0.2923809063288283,0.6268716758598666,0.36416909245644863,0.031254650243192045,0.0039408982305249906,0.847856737876244,-0.01811759218475804,5.660124407204394,-0.44072258028669853,-0.12094947311687554,0.31199949496170576,0.21436054898737136
