,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-06-29,CBUT.JK,-0.0021945518205888086,1.0169027973667708,0.4930225248453146,0.06596780615608476,0.06984002494447995,0.9355627592980212,-0.0012582530797630488,14.51897612476897,-0.04195248036584154,-0.019526799503759778,0.19180454048147827,0.010459155727104458
1,2022-03-30,CBUT.JK,0.01898619793803073,,,,,,,,5.340999676828612,,0.19753026248831868,0.03068312229989765
