,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-12-30,JAWA.JK,-0.548468981507042,0.4002773628524055,0.10922563852196858,0.00017189168773287697,-0.02276487441952226,0.9670148575830296,-0.034230389274030174,31.912501698367112,-1.3546811644352494,-1.1296386475111235,-0.041194435447608584,-0.09755117770497077
1,2022-09-29,JAWA.JK,-0.4169417970987954,0.48364938782010264,0.16111601955518837,0.0001800486315811776,-0.04541936004116204,0.956636724567598,-0.023991921447889673,23.58795948353942,-1.241615825896537,-0.5915730146162635,-0.0238914033138803,-0.1272785826143876
2,2022-06-29,JAWA.JK,-0.13383767068798613,0.5237698212147393,0.18762558366928975,0.00034632101915668017,-0.11158097088759464,0.9380621165169843,-0.010192573115882439,15.902861816579666,0.12851658632774063,-0.17279354849027043,0.1288111136432634,0.07221675022858812
3,2022-03-30,JAWA.JK,-0.20205926119530584,0.4395316880528024,0.12975110175988325,0.00032171289669433205,-0.042477130107728314,0.9434452423386772,-0.014314838858302892,17.617770329029486,-0.31530757413021254,-0.26731338713149616,0.021839009236961075,2.1070036381628324e-05
