,time,company,current_assets,current_liabilities,inventories,cash&cashequiv,total_assets,total_liabilities,shareholder_equity,operating_cashflow,gross_profit,investing_cashflow,financing_cashflow,end_cash,operating_income,total_revenue,net_income,interest_expense,cost_of_good_sold,EBIT,EPS,EBITDA
0,2023-03-30,AALI.JK,7640465000,2041854000,3285378000,1912641000,29388302000,6900295000,21925112000,352749000,509878000,-46995000,-22152000,1912641000,165703000,4761176000,224719000,62789000,4251298000,369602000,116.76,405841000
1,2022-12-30,AALI.JK,7390608000,2052939000,3395206000,1619616000,29249340000,7006119000,21684037000,80057000,1160948000,-331583000,-2953609000,1619616000,735605000,5311402000,510706000,57319000,4150454000,722757000,,758162000
2,2022-09-29,AALI.JK,10869912000,6638214000,3723902000,4873551000,32638650000,10985810000,21110334000,2340171000,840574000,-338130000,894686000,4873551000,448938000,5552411000,406588000,102526000,4711837000,662867000,,702075000
3,2022-06-29,AALI.JK,9390592000,5633435000,4713719000,1956801000,30233993000,8884801000,20828219000,-903745000,826232000,-289662000,-851327000,1956801000,502879000,4383457000,325861000,97079000,3557225000,591839000,,628853000
4,2022-03-30,AALI.JK,10323025000,6257746000,3610353000,3993025000,31232777000,9525261000,21133286000,318914000,994363000,-182843000,-95901000,3993025000,683210000,6581321000,483452000,91456000,5586958000,800095000,251.18,835664000
