,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-12-30,FAPA.JK,0.11727364786062754,0.8811450532542655,0.4152187560951611,0.2473525621143312,0.3751683463500266,0.547888688382951,0.018910587898179166,1.273208838811716,6.336754479811772,0.04394529065775984,0.28419969013855784,0.24079059625568267
1,2022-09-29,FAPA.JK,0.12360582847179422,0.8537023735325923,0.3185562717491965,0.1481289149560969,0.20168238429423924,0.5601604884056085,0.013131048813195687,1.3428787937865052,4.2125849138528375,0.03147920525706145,0.2868936236068954,0.2036759749588174
2,2022-06-29,FAPA.JK,0.10268759495696235,0.8627380067053054,0.36466900069410785,0.07661658461468852,0.13792567905402814,0.5534991966157057,0.017905301535810967,1.315841773797649,6.505377548863348,0.04256653645989183,0.3495357291063797,0.27807010020405215
3,2022-03-30,FAPA.JK,0.2592276878146123,0.838977618668008,0.3639177540748189,0.1634809360844928,0.27084480253635784,0.5721701432999263,0.03536104800980724,1.419595279032095,11.12191201782341,0.08773330346605672,0.4178096935138462,0.3510220553298645
