,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-12-30,TAPG.JK,0.24769222896843704,1.757174706062716,1.1396375227216935,0.9350271800647049,0.41331369453065075,0.28317120244877436,0.04431946195695424,0.410464654354929,33.45609756097561,0.06424231163353732,0.3598091378229754,0.26856902998784604
1,2022-09-29,TAPG.JK,0.2615233399094976,1.6017048695859175,0.8555228299924649,0.7296658783762957,0.4117175641116227,0.3054415470676126,0.039829076941028004,0.4569851562436526,27.010782489843958,0.05959011510934725,0.3842720983750384,0.2553214149153035
2,2022-06-29,TAPG.JK,0.3739059015519718,1.8004362890548464,0.9989256470168698,0.8489534250604795,0.3951548846291971,0.3428448753932457,0.06514453532534714,0.5422687026760592,38.98287659574468,0.10303739443907886,0.4688099954540617,0.37271950240538715
3,2022-03-30,TAPG.JK,0.3986967065298408,1.7210334833473333,1.0057353931052897,0.8766167299914887,0.36566440996656674,0.3478646775194002,0.06547687625672517,0.5533464834740696,36.17622267960404,0.10415371714049661,0.37662506601135326,0.3486773310280518
