,time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
0,2022-03-30,MKTR.JK,0.044744006959318156,0.8811680114900347,0.6591562752382165,0.16559420099705113,0.0397330896997449,0.6900259955400482,0.0146068102722626,2.243359963641617,2.4142656616544245,0.047488549088149805,0.13463417616787215,0.08530336449079828
