time,company,net_profit_margin,current_ratio,acidtest_ratio,cash_ratio,operating_cash_flow_ratio,debt_ratio,return_on_asset_ratio,debt_to_equity_ratio,interest_coverage_ratio,return_on_equity_ratio,gross_margin_ratio,operating_margin_ratio
2022-12-30,FAPA.JK,0.1172736478606275,0.8811450532542655,0.4152187560951611,0.2473525621143312,0.3751683463500266,0.547888688382951,0.0189105878981791,1.273208838811716,6.336754479811772,0.0439452906577598,0.2841996901385578,0.2407905962556826
2022-09-29,FAPA.JK,0.1236058284717942,0.8537023735325923,0.3185562717491965,0.1481289149560969,0.2016823842942392,0.5601604884056085,0.0131310488131956,1.3428787937865052,4.2125849138528375,0.0314792052570614,0.2868936236068954,0.2036759749588174
2022-06-29,FAPA.JK,0.1026875949569623,0.8627380067053054,0.3646690006941078,0.0766165846146885,0.1379256790540281,0.5534991966157057,0.0179053015358109,1.315841773797649,6.505377548863348,0.0425665364598918,0.3495357291063797,0.2780701002040521
2022-03-30,FAPA.JK,0.2592276878146123,0.838977618668008,0.3639177540748189,0.1634809360844928,0.2708448025363578,0.5721701432999263,0.0353610480098072,1.419595279032095,11.12191201782341,0.0877333034660567,0.4178096935138462,0.3510220553298645
2022-12-30,GZCO.JK,0.4721142124207741,1.0021628356398462,0.5394629762460982,0.3623956146642889,0.5053028956991158,0.4365216490026919,0.0399500148136849,0.8064606160563398,9.94873786407767,0.0738064506805378,0.4334213460749591,0.2984440810949786
2022-09-29,GZCO.JK,0.0637730135760232,0.423786773686049,0.1545748947447214,0.1296471879834323,0.0979379683301772,0.4006138039200744,0.0042720842492669,0.6979004582131834,2.334919690660321,0.0074423035999117,0.2875557302863261,0.1269855874996863
2022-06-29,GZCO.JK,-0.2489202627663049,0.4820737588652482,0.2367602836879432,0.19257304964539,-0.1179602836879432,0.4158103319169445,-0.0150940863247049,0.7432695050108675,-1.7879421502003834,-0.0269809891914751,0.0529615649838493,-0.110477987877908
2022-03-30,GZCO.JK,0.0904009112517201,0.6824216029464093,0.5114155112269507,0.1377403765734914,-0.1441149367257996,0.4280638937379412,0.0072083896625497,0.7808133120862957,2.667318150917743,0.0131485198578082,0.0480579935343266,-0.0542537151284904
2022-12-30,JAWA.JK,-0.548468981507042,0.4002773628524055,0.1092256385219685,0.0001718916877328,-0.0227648744195222,0.9670148575830296,-0.0342303892740301,31.912501698367112,-1.3546811644352494,-1.1296386475111235,-0.0411944354476085,-0.0975511777049707
2022-09-29,JAWA.JK,-0.4169417970987954,0.4836493878201026,0.1611160195551883,0.0001800486315811,-0.045419360041162,0.956636724567598,-0.0239919214478896,23.58795948353942,-1.241615825896537,-0.5915730146162635,-0.0238914033138803,-0.1272785826143876
2022-06-29,JAWA.JK,-0.1338376706879861,0.5237698212147393,0.1876255836692897,0.0003463210191566,-0.1115809708875946,0.9380621165169843,-0.0101925731158824,15.902861816579666,0.1285165863277406,-0.1727935484902704,0.1288111136432634,0.0722167502285881
2022-03-30,JAWA.JK,-0.2020592611953058,0.4395316880528024,0.1297511017598832,0.0003217128966943,-0.0424771301077283,0.9434452423386772,-0.0143148388583028,17.617770329029486,-0.3153075741302125,-0.2673133871314961,0.021839009236961,2.1070036381628324e-05
2022-12-30,LSIP.JK,0.1766703402404308,7.197427662701672,6.049534473744657,5.421707460398209,0.460038865488489,0.1192964845893291,0.0219216972713163,0.1354576929836802,2238.6849315068494,0.0248914504805514,0.2564504969709242,0.2193357192091561
2022-09-29,LSIP.JK,0.2160722038891512,6.167722945984373,4.871861655335894,4.44328494654126,0.3299176742799272,0.1462841096766209,0.017372922521003,0.1713565890118491,1728.9807692307693,0.0203505681577251,0.2572178319781567,0.2289330954880591
2022-06-29,LSIP.JK,0.1903719212879027,6.310361057445886,5.22827297638292,4.620014883885975,0.4338049028111816,0.1427657416845921,0.0195198272182023,0.1665525567553782,1748.278409090909,0.022772109696998,0.3118571111085118,0.2038950557355573
2022-03-30,LSIP.JK,0.398241935230844,6.654533853085495,5.298078235889091,4.820978074000596,0.1963657286793409,0.1417184662140304,0.0249548768660473,0.1651347449057222,1918.8636363636365,0.0290781952099651,0.5750550375719672,0.5019910266533496
2022-12-30,MGRO.JK,0.0148442347527018,1.0040543125689256,0.5167610099116626,0.3214722188417742,0.1110521196289745,0.7480650093064508,0.010936199282966,3.157542421006005,1.528152669825415,0.0461611126452176,0.0759322995236738,0.0246507798369765
2022-09-29,MGRO.JK,-0.0316254562074958,1.085447824923685,0.5500382283116475,0.301239381501716,0.0334214292802307,0.7627883491083969,-0.0172163508923045,3.4550589771503675,-0.3693781386431207,-0.0779816678817346,0.0877255227002298,-0.0071412895603664
2022-06-29,MGRO.JK,-0.0048086897278495,1.2133346738852897,0.5988841375704671,0.2273764541167789,-0.1687425739499154,0.7278329823197912,-0.0033895505831087,2.928880033050848,1.163505588283511,-0.0136399246324908,0.1638972519345617,0.0197119176514249
2022-03-30,MGRO.JK,0.0024168277185351,1.1506346377519607,0.5542602842882558,0.1046267360856862,-0.2702399972617432,0.6726027341721357,0.0026764779176891,2.25702900958566,1.593969603728706,0.0089813615033474,0.0706809213789569,0.0122532451077655
2022-03-30,MKTR.JK,0.0447440069593181,0.8811680114900347,0.6591562752382165,0.1655942009970511,0.0397330896997449,0.6900259955400482,0.0146068102722626,2.243359963641617,2.4142656616544245,0.0474885490881498,0.1346341761678721,0.0853033644907982
2022-09-29,PSGO.JK,-0.0768602311628088,2.2461536633479398,1.7132730059283492,1.0068599704002006,0.3959324531427528,0.5962493870732649,-0.0071545796583178,1.4770331039061364,0.4314871171026119,-0.0177233741937087,0.1367558902510827,-0.0036092828505793
2022-06-29,PSGO.JK,0.1334907185287277,2.6005377025758696,1.8700010599955397,1.0611865100752749,0.0816001489471127,0.5872543078380656,0.0188076418356333,1.4230423740825318,3.7991452967919694,0.0455749254308641,0.3116101011455996,0.2477273401454808
2022-03-30,PSGO.JK,0.1660378005147193,2.433638800491806,1.8614955835676024,1.0207532403425894,0.1497016583928937,0.5980478071940848,0.0252866242250042,1.4881242877995209,4.010204315667143,0.0629207886276499,0.2879362150673271,0.264380977375339
2022-09-29,SGRO.JK,0.2076263547724355,1.29268269096873,0.5936057516258968,0.2672124573862904,0.1525873806687193,0.5043219899344459,0.0257174041303613,1.0465523401999652,7.981490755007704,0.0533679078320507,0.342994812468724,0.3179056857704991
2022-06-29,SGRO.JK,0.213366652527255,1.1310195923200983,0.527086079933002,0.1973730784706933,0.1089999051298575,0.5170740219666358,0.0287946033538222,1.1028084148065675,9.29775340829084,0.0614127369207914,0.462864996457821,0.3177733869898365
2022-03-30,SGRO.JK,0.1969113717316082,1.1246498250436736,0.6265921812620987,0.4126392174966818,0.2287173629071603,0.5189698705961567,0.0246214245040618,1.1119335822240686,6.897212356043483,0.0527533298162602,0.3593491336716245,0.3029798010288543
2022-12-30,SIMP.JK,0.0553298647143335,1.1037997134505428,0.6770228240712114,0.4541533023741537,0.0527866168402505,0.41386108817467,0.0083639498939456,0.8879229097172368,4.6809101378902485,0.0179445300337755,0.2393110804626673,0.1918871831151295
2022-09-29,SIMP.JK,0.1068232062540133,1.0392957402005754,0.5950877042333484,0.4526934401902632,0.1715259198718698,0.4397471866233795,0.0123801867308623,0.9885053354398786,5.943890798651671,0.0278293551601059,0.2680297798093118,0.2426644356600383
2022-06-29,SIMP.JK,0.0356603913981695,1.1315359981191198,0.6812033131613731,0.4377445279836701,9.451126367187728e-05,0.4435337144278,0.0039164011843782,1.010828855119046,3.12941288225755,0.0089256153401982,0.2143530024555398,0.0862722920852245
2022-03-30,SIMP.JK,0.0735505254192243,1.1072748620215158,0.66306556812315,0.4753009044589225,0.1311566403021447,0.4541197376974741,0.0080298681952257,1.052921840260948,5.909893658045583,0.0186180491516146,0.3306367438607883,0.2658032829236401
2022-12-30,SMAR.JK,0.1062944867645368,1.9586678214927855,1.2183550766471225,0.2048481052270862,0.1566688399516083,0.5481822718223177,0.0449361836137685,1.214113331678678,7.972380670135378,0.0995245968441698,0.1635191734172442,0.1121719730121263
2022-09-29,SMAR.JK,0.0793596115951016,1.8256355039298608,1.196404955821039,0.2181054535407318,0.2197642944896566,0.5979729500483055,0.0387334140606405,1.488606983871344,6.865478473703664,0.0964238109352474,0.1576041166256225,0.0785077542666323
2022-06-29,SMAR.JK,0.0541678667150798,1.676604942898771,0.9195684870436026,0.1671732603377154,0.0870576932215599,0.6263561491877869,0.0235365938469961,1.6776787354151808,4.996251026042833,0.063042157488855,0.2096213504353739,0.0885356155232334
2022-03-30,SMAR.JK,0.0524073355402361,1.569452596033134,0.9680149613088171,0.1326553759297824,-0.1172219276556364,0.6401046374648588,0.0213746720545926,1.779943525553046,4.778105104028374,0.0594367028570082,0.1808279654310063,0.0729251454878694
2022-12-30,SSMS.JK,0.132394409658798,1.033212737790223,0.7918592008780363,0.3394791551309294,0.27660389075156,0.5387183024592109,0.0204098286183866,1.1748429835343426,2.629370449292175,0.0445099857160794,0.1751238075955204,0.063598120873838
2022-09-29,SSMS.JK,0.3055326393617053,1.5040631416226369,1.074620482018228,0.5064568980992806,0.0767617551486462,0.5168819791598558,0.0376826959636437,1.0764074411951208,6.053485393447109,0.0784742668055272,0.393718588362064,0.2322419209270887
2022-06-29,SSMS.JK,0.022244864493646,0.6104482513162767,0.4083142579747449,0.1952634328083406,0.0124334567603351,0.5550522326075451,0.0018284772527092,1.2553179539939112,1.738001211297466,0.0041353231082638,0.53149305305682,0.1871193677612577
2022-03-30,SSMS.JK,0.4537307174822779,0.7582847954562093,0.5898442151109782,0.3621036933975914,0.0750890379717738,0.5159503764548534,0.067391172900935,1.0719394542390397,11.45962770197748,0.1400120251802512,0.586118795147232,0.6001255360117737
2022-09-29,STAA.JK,0.1723541991751626,2.3346938215945525,1.571853560803837,1.3896114578702352,0.6051163237048106,0.3813011584008681,0.0346842003248256,0.6660182975900052,11.991663358475586,0.0605828530668278,0.3185537635583785,0.2384836192435724
2022-06-29,STAA.JK,0.1478692291700421,2.781179222815891,1.9486564688118668,1.6901956082909142,0.0022303082145545,0.3906321480692458,0.028870995257528,0.6903928718498985,9.038493080471554,0.0510258293576908,0.3345155946781963,0.2646918907081508
2022-03-30,STAA.JK,0.2646729539459951,2.724607881190056,2.108274011261221,1.8820433362435052,0.6040476713246764,0.4044117920133971,0.0617620028585002,0.7554763467024512,15.57489002668205,0.1153767847674935,0.3962626456154827,0.3522323065443489
2022-12-30,TAPG.JK,0.247692228968437,1.757174706062716,1.1396375227216935,0.9350271800647048,0.4133136945306507,0.2831712024487743,0.0443194619569542,0.410464654354929,33.45609756097561,0.0642423116335373,0.3598091378229754,0.268569029987846
2022-09-29,TAPG.JK,0.2615233399094976,1.6017048695859175,0.8555228299924649,0.7296658783762957,0.4117175641116227,0.3054415470676126,0.039829076941028,0.4569851562436526,27.01078248984396,0.0595901151093472,0.3842720983750384,0.2553214149153035
2022-06-29,TAPG.JK,0.3739059015519718,1.8004362890548464,0.9989256470168698,0.8489534250604795,0.3951548846291971,0.3428448753932457,0.0651445353253471,0.5422687026760592,38.98287659574468,0.1030373944390788,0.4688099954540617,0.3727195024053871
2022-03-30,TAPG.JK,0.3986967065298408,1.7210334833473333,1.0057353931052897,0.8766167299914887,0.3656644099665667,0.3478646775194002,0.0654768762567251,0.5533464834740696,36.17622267960404,0.1041537171404966,0.3766250660113532,0.3486773310280518
2022-12-30,TBLA.JK,0.0553886594850135,1.1991629540763291,0.6405564563228594,0.0622601926681524,0.021141207749738,0.7113991407490964,0.0112165664060843,2.469342903337571,2.15133973584285,0.0389339079402228,0.1810810776985224,0.1249900919219335
2022-09-29,TBLA.JK,0.0405175896295951,1.280494289319056,0.7726461346970126,0.0669660357273717,0.2277587957126736,0.6902240505674798,0.007010574689088,2.230920677746377,1.7376022884475604,0.0226593611507932,0.2258545770261438,0.1575344167916295
2022-06-29,TBLA.JK,0.0431888374888974,1.369336167355934,0.8603788780401725,0.0454097723361713,-0.0543951895916008,0.6942206763552434,0.0079743636446427,2.273113373205365,1.9777366175886049,0.0261107645750448,0.2093100883775863,0.1240792797236346
2022-03-30,TBLA.JK,0.0525979603515947,1.2460817067544312,0.8122890438077918,0.0924141984452194,-0.0647147593336235,0.6930261355470834,0.0092854433138189,2.2603710109253834,2.2419490865089333,0.0302853612780109,0.2293355511402525,0.1396330336212743
2022-12-30,TLDN.JK,0.0117902036808626,1.1549985930762627,0.7480245053695046,0.3862697993829321,0.2630317745160213,0.5827379107545135,0.0025850385359995,1.3965953804625195,3.914434305874356,0.0061953286564455,0.1957129281962568,0.1095751085798516
2022-09-29,TLDN.JK,0.0764667666013453,1.2837763289728883,0.6923412406920261,0.278181086737805,0.2183019061585741,0.6088198404993249,0.0098282417505519,1.5563889399985844,1.9646789660760235,0.0251249478789092,0.2437045391608008,0.0926303067374628
2022-06-29,TLDN.JK,0.2265702558990116,1.3964419226050853,0.6984727440651283,0.2413288728636745,-0.0339761495111788,0.5953720404204403,0.0413598861013695,1.4714271328229485,7.294219969965787,0.1022185364583884,0.461738435172739,0.2849650130449834
2022-03-30,TLDN.JK,0.3533929131329348,0.9818593775360374,0.4717533338621884,0.1169130908011086,0.0733547514499009,0.6562852318293528,0.0614824472366414,1.9094216587984267,10.343054900646038,0.1788794120238561,0.5035855865978051,0.4554738295973667
2022-12-30,UNSP.JK,0.0068100920808132,0.085174609110542,0.0374218193993962,0.0173810252806266,0.0215913125696141,2.3119435667495245,0.0030398858930529,-1.915904719125405,7.912081651256674,-0.0025191496072247,0.1380659575328934,0.0388893658551989
2022-09-29,UNSP.JK,-0.1759294642035296,0.1327456888356552,0.064104941804624,0.019757589275406,-0.022625721516052,1.931301733061034,-0.0234755833164914,-2.4868487171739124,-2.7856308411214954,0.03022843259349,0.2186991824564241,0.0838379640347769
2022-03-30,UNSP.JK,0.020547669587437,0.129740759333354,0.0632979858185969,0.0330458895265002,0.0118325095201948,1.8336603609794213,0.0029683178393843,-2.6667667084799174,1.892924056957282,-0.0043169451457352,0.2242261299960765,0.12059159850977
